data-object,variants.sku,variants.prices.key,variants.prices.value.currencyCode,variants.prices.value.type,variants.prices.country,variants.prices.value.fractionDigits,variants.prices.value.centAmount,variants.key,taxCategory.key,key,productType.key,description.en-US,priceMode,productType.typeId,name.en-US,slug.en-US,taxCategory.typeId,attributes.Specs_RockerType,attributes.Specs_Shape,attributes.Specs_FlexRating,attributes.Specs_BindingMountPattern,attributes.Specs_Core-Laminates,attributes.Specs_EdgeTech,attributes.Specs_MadeintheUSA,attributes.Specs_Warranty,attributes.Details_RockerType,attributes.Details_Flex,attributes.Details_Core,attributes.Details_Laminates,attributes.Details_Sidewalls,attributes.Details_Base,attributes.Details_Edges,attributes.Details_Topsheet,attributes.Details_Graphics,attributes.Details_AdditionalFeatures,attributes.Details_BindingCompatibility,attributes.SpecsTable_Size,attributes.SpecsTable_EffectiveEdge,attributes.SpecsTable_TipWidth,attributes.SpecsTable_WaistWidth,attributes.SpecsTable_TailWidth,attributes.SpecsTable_SidecutRadius,attributes.SpecsTable_StanceSetback,attributes.SpecsTable_StanceRange,attributes.SpecsTable_Width,categories,attributes.Details_Shape,attributes.SpecsTable_RiderWeight,attributes.Specs_Athletes,attributes.Details_Proposition65WarningtoCaliforniaConsumers,attributes.Specs_SnowboardAwards,attributes.Specs_Series
variant,SKU-SNW-3051-0002,PriceSNW-3051-0002,USD,centPrecision,US,2,62995,VariantKeySNW-3051-0002,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Basalt-Wood,,,3Years,DirectionalRocker-Ahybridrocker-camberflexpatterndefinedbymoretiprockerthentailrockerandcamberbetweenthebindings-Therockeredtipfloatstheboard-snoseandimprovesmaneuverabilitywhilethecamberunderfootprovidesedgeholdandresponse-Aslightlyrockeredtailmaintainsthepowerandstabilityofatraditionalboardbuthelpskeepthetailcatch-freeinitiatingturnsandlandingswitch-,DirectionalFlexPattern,FSC-UltraCore-ThenewUltraCoreisJones-lightestwoodcoreyet-Madefrommostlypaulowniawithspeciallypositionedpoplarstringersforbetterdurabilityandturnpower-,PowerSustainableBasaltStringers-Sustainablestringersmadewith100-naturalfibers-Basaltstringersimprovetorsionalresponseandtransferpowerfromunderyourfeettothetipsoftheboardtohelpeliminatenoseandtailchatter-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered9900Base-SinteredUltraHighMolecularWeightpolyethylenewithcarbonadditives-,TractionTech3-0-TractionTech3-0featuresthreebumpsperedge-frontbinding-boardcenter-backbinding--Themiddlebumpisslightlybiggerthantheoutsidebumpsforbettergrip-,TexturedEco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeansfeaturingasubtletextureforaddeddurability-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,146,1078,286,239,276,6-3,20,,Regular,Advanced-ExpertKey;JonesKey;adult-femaleKey;All-MountainKey;FreerideKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,100-150,,,,
variant,SKU-SNW-3051-0003,PriceSNW-3051-0003,USD,centPrecision,US,2,62995,VariantKeySNW-3051-0003,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Basalt-Wood,,,3Years,DirectionalRocker-Ahybridrocker-camberflexpatterndefinedbymoretiprockerthentailrockerandcamberbetweenthebindings-Therockeredtipfloatstheboard-snoseandimprovesmaneuverabilitywhilethecamberunderfootprovidesedgeholdandresponse-Aslightlyrockeredtailmaintainsthepowerandstabilityofatraditionalboardbuthelpskeepthetailcatch-freeinitiatingturnsandlandingswitch-,DirectionalFlexPattern,FSC-UltraCore-ThenewUltraCoreisJones-lightestwoodcoreyet-Madefrommostlypaulowniawithspeciallypositionedpoplarstringersforbetterdurabilityandturnpower-,PowerSustainableBasaltStringers-Sustainablestringersmadewith100-naturalfibers-Basaltstringersimprovetorsionalresponseandtransferpowerfromunderyourfeettothetipsoftheboardtohelpeliminatenoseandtailchatter-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered9900Base-SinteredUltraHighMolecularWeightpolyethylenewithcarbonadditives-,TractionTech3-0-TractionTech3-0featuresthreebumpsperedge-frontbinding-boardcenter-backbinding--Themiddlebumpisslightlybiggerthantheoutsidebumpsforbettergrip-,TexturedEco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeansfeaturingasubtletextureforaddeddurability-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,149,1102,290,242,280,6-5,20,,Regular,Advanced-ExpertKey;JonesKey;adult-femaleKey;All-MountainKey;FreerideKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,110-160,,,,
variant,SKU-SNW-3051-0004,PriceSNW-3051-0004,USD,centPrecision,US,2,62995,VariantKeySNW-3051-0004,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Basalt-Wood,,,3Years,DirectionalRocker-Ahybridrocker-camberflexpatterndefinedbymoretiprockerthentailrockerandcamberbetweenthebindings-Therockeredtipfloatstheboard-snoseandimprovesmaneuverabilitywhilethecamberunderfootprovidesedgeholdandresponse-Aslightlyrockeredtailmaintainsthepowerandstabilityofatraditionalboardbuthelpskeepthetailcatch-freeinitiatingturnsandlandingswitch-,DirectionalFlexPattern,FSC-UltraCore-ThenewUltraCoreisJones-lightestwoodcoreyet-Madefrommostlypaulowniawithspeciallypositionedpoplarstringersforbetterdurabilityandturnpower-,PowerSustainableBasaltStringers-Sustainablestringersmadewith100-naturalfibers-Basaltstringersimprovetorsionalresponseandtransferpowerfromunderyourfeettothetipsoftheboardtohelpeliminatenoseandtailchatter-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered9900Base-SinteredUltraHighMolecularWeightpolyethylenewithcarbonadditives-,TractionTech3-0-TractionTech3-0featuresthreebumpsperedge-frontbinding-boardcenter-backbinding--Themiddlebumpisslightlybiggerthantheoutsidebumpsforbettergrip-,TexturedEco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeansfeaturingasubtletextureforaddeddurability-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,152,1128,293,244,283,6-7,20,,Regular,Advanced-ExpertKey;JonesKey;adult-femaleKey;All-MountainKey;FreerideKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,110-160,,,,
variant,SKU-SNW-3051-0005,PriceSNW-3051-0005,USD,centPrecision,US,2,62995,VariantKeySNW-3051-0005,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Basalt-Wood,,,3Years,DirectionalRocker-Ahybridrocker-camberflexpatterndefinedbymoretiprockerthentailrockerandcamberbetweenthebindings-Therockeredtipfloatstheboard-snoseandimprovesmaneuverabilitywhilethecamberunderfootprovidesedgeholdandresponse-Aslightlyrockeredtailmaintainsthepowerandstabilityofatraditionalboardbuthelpskeepthetailcatch-freeinitiatingturnsandlandingswitch-,DirectionalFlexPattern,FSC-UltraCore-ThenewUltraCoreisJones-lightestwoodcoreyet-Madefrommostlypaulowniawithspeciallypositionedpoplarstringersforbetterdurabilityandturnpower-,PowerSustainableBasaltStringers-Sustainablestringersmadewith100-naturalfibers-Basaltstringersimprovetorsionalresponseandtransferpowerfromunderyourfeettothetipsoftheboardtohelpeliminatenoseandtailchatter-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered9900Base-SinteredUltraHighMolecularWeightpolyethylenewithcarbonadditives-,TractionTech3-0-TractionTech3-0featuresthreebumpsperedge-frontbinding-boardcenter-backbinding--Themiddlebumpisslightlybiggerthantheoutsidebumpsforbettergrip-,TexturedEco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeansfeaturingasubtletextureforaddeddurability-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,155,1152,297,247,287,6-9,20,,Regular,Advanced-ExpertKey;JonesKey;adult-femaleKey;All-MountainKey;FreerideKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,110-160,,,,
master,SKU-SNW-2420,PriceSNW-2420,USD,centPrecision,US,2,59995,VariantKeySNW-2420,SnowboardTaxKey,KeySnowboard00116,SnowboardProductTypeKey,"The Jones Aviator 2.0 Snowboard is a directional twin for advanced riders hitting the resort with all guns blazing. It incorporates a featherweight honeycomb Koroyd material in the nose for superior vibration damping at high speeds, and a full camber profile for the best possible edge-hold and pop. This thing turns every pillow into a launchpad, every cat track into a kicker, and stomps landings with sledgehammer confidence.",Embedded,product-type,Jones Aviator 2.0 ,Jones-Aviator-2-0-Snowboard,tax-category,Camber,DirectionalTwin,Stiff,2x4,Bamboo-Cork-Koroyd-,,,3Years,TrueCamber-Pop-power-andstability-it-sfullcamber-baby-,DirectionalFlexPattern,Koroyd-Core-Award-winningengineeredcoredevelopedfromtheaerospaceindustry-Koroydisthelightest-mostadvanceddampingcorematerialJoneshasevertested-Koroydabsorbsvibrationsandaddsresponseatafractionoftheweightwhichenhancescontrolandconfidence-,TriaxFiberglass-Multi-axis-stitchedfiberglasslaminatethatoffersapreciseandresponsiverideinany-terrainorsnowconditions-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,147,,,,,,,,,Advanced-ExpertKey;JonesKey;adult-maleKey;All-MountainKey,3DContourBase2-0-Moderate3D-basecontoursfeaturinganevenbalanceof4mmspoonbevelinthenoseand4mmspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,,VictordelaRue-JimmyGoodman,,,
variant,SKU-SNW-2420-0001,PriceSNW-2420-0001,USD,centPrecision,US,2,59995,VariantKeySNW-2420-0001,SnowboardTaxKey,,,,,,,,,Camber,DirectionalTwin,Stiff,2x4,Bamboo-Cork-Koroyd-,,,3Years,TrueCamber-Pop-power-andstability-it-sfullcamber-baby-,DirectionalFlexPattern,Koroyd-Core-Award-winningengineeredcoredevelopedfromtheaerospaceindustry-Koroydisthelightest-mostadvanceddampingcorematerialJoneshasevertested-Koroydabsorbsvibrationsandaddsresponseatafractionoftheweightwhichenhancescontrolandconfidence-,TriaxFiberglass-Multi-axis-stitchedfiberglasslaminatethatoffersapreciseandresponsiverideinany-terrainorsnowconditions-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,147,,,,,,,,,Advanced-ExpertKey;JonesKey;adult-maleKey;All-MountainKey,3DContourBase2-0-Moderate3D-basecontoursfeaturinganevenbalanceof4mmspoonbevelinthenoseand4mmspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,,VictordelaRue-JimmyGoodman,,,
variant,SKU-SNW-2420-0002,PriceSNW-2420-0002,USD,centPrecision,US,2,59995,VariantKeySNW-2420-0002,SnowboardTaxKey,,,,,,,,,Camber,DirectionalTwin,Stiff,2x4,Bamboo-Cork-Koroyd-,,,3Years,TrueCamber-Pop-power-andstability-it-sfullcamber-baby-,DirectionalFlexPattern,Koroyd-Core-Award-winningengineeredcoredevelopedfromtheaerospaceindustry-Koroydisthelightest-mostadvanceddampingcorematerialJoneshasevertested-Koroydabsorbsvibrationsandaddsresponseatafractionoftheweightwhichenhancescontrolandconfidence-,TriaxFiberglass-Multi-axis-stitchedfiberglasslaminatethatoffersapreciseandresponsiverideinany-terrainorsnowconditions-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,150,1162,285,245,285,7-3,20,,Regular,Advanced-ExpertKey;JonesKey;adult-maleKey;All-MountainKey,3DContourBase2-0-Moderate3D-basecontoursfeaturinganevenbalanceof4mmspoonbevelinthenoseand4mmspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,120-170,VictordelaRue-JimmyGoodman,,,
variant,SKU-SNW-2420-0003,PriceSNW-2420-0003,USD,centPrecision,US,2,59995,VariantKeySNW-2420-0003,SnowboardTaxKey,,,,,,,,,Camber,DirectionalTwin,Stiff,2x4,Bamboo-Cork-Koroyd-,,,3Years,TrueCamber-Pop-power-andstability-it-sfullcamber-baby-,DirectionalFlexPattern,Koroyd-Core-Award-winningengineeredcoredevelopedfromtheaerospaceindustry-Koroydisthelightest-mostadvanceddampingcorematerialJoneshasevertested-Koroydabsorbsvibrationsandaddsresponseatafractionoftheweightwhichenhancescontrolandconfidence-,TriaxFiberglass-Multi-axis-stitchedfiberglasslaminatethatoffersapreciseandresponsiverideinany-terrainorsnowconditions-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,153W,,,,,,,,,Advanced-ExpertKey;JonesKey;adult-maleKey;All-MountainKey,3DContourBase2-0-Moderate3D-basecontoursfeaturinganevenbalanceof4mmspoonbevelinthenoseand4mmspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,,VictordelaRue-JimmyGoodman,,,
variant,SKU-SNW-2420-0004,PriceSNW-2420-0004,USD,centPrecision,US,2,59995,VariantKeySNW-2420-0004,SnowboardTaxKey,,,,,,,,,Camber,DirectionalTwin,Stiff,2x4,Bamboo-Cork-Koroyd-,,,3Years,TrueCamber-Pop-power-andstability-it-sfullcamber-baby-,DirectionalFlexPattern,Koroyd-Core-Award-winningengineeredcoredevelopedfromtheaerospaceindustry-Koroydisthelightest-mostadvanceddampingcorematerialJoneshasevertested-Koroydabsorbsvibrationsandaddsresponseatafractionoftheweightwhichenhancescontrolandconfidence-,TriaxFiberglass-Multi-axis-stitchedfiberglasslaminatethatoffersapreciseandresponsiverideinany-terrainorsnowconditions-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,154,1194,290,249,290,7-5,20,,Regular,Advanced-ExpertKey;JonesKey;adult-maleKey;All-MountainKey,3DContourBase2-0-Moderate3D-basecontoursfeaturinganevenbalanceof4mmspoonbevelinthenoseand4mmspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,130-180,VictordelaRue-JimmyGoodman,,,
variant,SKU-SNW-2420-0005,PriceSNW-2420-0005,USD,centPrecision,US,2,59995,VariantKeySNW-2420-0005,SnowboardTaxKey,,,,,,,,,Camber,DirectionalTwin,Stiff,2x4,Bamboo-Cork-Koroyd-,,,3Years,TrueCamber-Pop-power-andstability-it-sfullcamber-baby-,DirectionalFlexPattern,Koroyd-Core-Award-winningengineeredcoredevelopedfromtheaerospaceindustry-Koroydisthelightest-mostadvanceddampingcorematerialJoneshasevertested-Koroydabsorbsvibrationsandaddsresponseatafractionoftheweightwhichenhancescontrolandconfidence-,TriaxFiberglass-Multi-axis-stitchedfiberglasslaminatethatoffersapreciseandresponsiverideinany-terrainorsnowconditions-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,156,1210,293,251,293,7-6,20,,Regular,Advanced-ExpertKey;JonesKey;adult-maleKey;All-MountainKey,3DContourBase2-0-Moderate3D-basecontoursfeaturinganevenbalanceof4mmspoonbevelinthenoseand4mmspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,140-190,VictordelaRue-JimmyGoodman,,,
variant,SKU-SNW-2420-0006,PriceSNW-2420-0006,USD,centPrecision,US,2,59995,VariantKeySNW-2420-0006,SnowboardTaxKey,,,,,,,,,Camber,DirectionalTwin,Stiff,2x4,Bamboo-Cork-Koroyd-,,,3Years,TrueCamber-Pop-power-andstability-it-sfullcamber-baby-,DirectionalFlexPattern,Koroyd-Core-Award-winningengineeredcoredevelopedfromtheaerospaceindustry-Koroydisthelightest-mostadvanceddampingcorematerialJoneshasevertested-Koroydabsorbsvibrationsandaddsresponseatafractionoftheweightwhichenhancescontrolandconfidence-,TriaxFiberglass-Multi-axis-stitchedfiberglasslaminatethatoffersapreciseandresponsiverideinany-terrainorsnowconditions-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,157W,1218,303,261,303,7-7,20,,Wide,Advanced-ExpertKey;JonesKey;adult-maleKey;All-MountainKey,3DContourBase2-0-Moderate3D-basecontoursfeaturinganevenbalanceof4mmspoonbevelinthenoseand4mmspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,160-210--,VictordelaRue-JimmyGoodman,,,
variant,SKU-SNW-2420-0007,PriceSNW-2420-0007,USD,centPrecision,US,2,59995,VariantKeySNW-2420-0007,SnowboardTaxKey,,,,,,,,,Camber,DirectionalTwin,Stiff,2x4,Bamboo-Cork-Koroyd-,,,3Years,TrueCamber-Pop-power-andstability-it-sfullcamber-baby-,DirectionalFlexPattern,Koroyd-Core-Award-winningengineeredcoredevelopedfromtheaerospaceindustry-Koroydisthelightest-mostadvanceddampingcorematerialJoneshasevertested-Koroydabsorbsvibrationsandaddsresponseatafractionoftheweightwhichenhancescontrolandconfidence-,TriaxFiberglass-Multi-axis-stitchedfiberglasslaminatethatoffersapreciseandresponsiverideinany-terrainorsnowconditions-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,158,1226,295,253,295,7-7,20,,Regular,Advanced-ExpertKey;JonesKey;adult-maleKey;All-MountainKey,3DContourBase2-0-Moderate3D-basecontoursfeaturinganevenbalanceof4mmspoonbevelinthenoseand4mmspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,150-200,VictordelaRue-JimmyGoodman,,,
variant,SKU-SNW-2420-0008,PriceSNW-2420-0008,USD,centPrecision,US,2,59995,VariantKeySNW-2420-0008,SnowboardTaxKey,,,,,,,,,Camber,DirectionalTwin,Stiff,2x4,Bamboo-Cork-Koroyd-,,,3Years,TrueCamber-Pop-power-andstability-it-sfullcamber-baby-,DirectionalFlexPattern,Koroyd-Core-Award-winningengineeredcoredevelopedfromtheaerospaceindustry-Koroydisthelightest-mostadvanceddampingcorematerialJoneshasevertested-Koroydabsorbsvibrationsandaddsresponseatafractionoftheweightwhichenhancescontrolandconfidence-,TriaxFiberglass-Multi-axis-stitchedfiberglasslaminatethatoffersapreciseandresponsiverideinany-terrainorsnowconditions-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,159W,1234,305,263,305,7-9,20,,Wide,Advanced-ExpertKey;JonesKey;adult-maleKey;All-MountainKey,3DContourBase2-0-Moderate3D-basecontoursfeaturinganevenbalanceof4mmspoonbevelinthenoseand4mmspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,170-220--,VictordelaRue-JimmyGoodman,,,
